flight_id,airline,source,destination,departure_time,arrival_time,duration,is_valid_flight_id,route,date_corrected,duration_minutes,is_overnight,is_anomaly
SJ180,SpiceJet,HYD,CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,04:48:00,True,HYD-CCU,False,288.0,False,False
6F183,IndiGo,MAA,HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,02:44:00,True,MAA-HYD,False,164.0,False,False
AI145,Air India,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,04:25:00,True,DEL-BOM,False,265.0,False,False
6F089,IndiGo,DEL,HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,02:04:00,True,DEL-HYD,False,124.0,False,False
6F207,IndiGo,BOM,HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,04:01:00,True,BOM-HYD,False,241.0,False,False
AI229,Air India,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,01:52:00,True,HYD-MAA,False,112.0,False,False
6F223,IndiGo,MAA,BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,00:34:00,True,MAA-BLR,False,34.0,False,False
6F116,IndiGo,MAA,CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,02:19:00,True,MAA-CCU,False,139.0,False,False
SJ240,SpiceJet,BOM,HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,03:39:00,True,BOM-HYD,False,219.0,False,False
SJ184,SpiceJet,CCU,DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,04:28:00,True,CCU-DEL,False,268.0,False,False
AI087,Air India,MAA,DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,03:58:00,True,MAA-DEL,False,238.0,False,False
UK148,Vistara,HYD,BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,02:12:00,True,HYD-BOM,False,132.0,False,False
AI210,Air India,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,02:37:00,True,BLR-BOM,False,157.0,False,False
6F093,IndiGo,CCU,DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,03:51:00,True,CCU-DEL,False,231.0,False,False
SJ080,SpiceJet,CCU,MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,01:55:00,True,CCU-MAA,False,115.0,False,False
SJ005,SpiceJet,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,01:21:00,True,DEL-MAA,False,81.0,False,False
6F040,IndiGo,HYD,CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,04:41:00,True,HYD-CCU,False,281.0,False,False
AI212,Air India,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,04:42:00,True,DEL-CCU,False,282.0,False,False
AI154,Air India,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,03:51:00,True,HYD-MAA,False,231.0,False,False
6F239,IndiGo,CCU,BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,02:13:00,True,CCU-BOM,False,133.0,False,False
UK199,Vistara,BOM,CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,03:31:00,True,BOM-CCU,False,211.0,False,False
6F218,IndiGo,BLR,BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,03:47:00,True,BLR-BOM,False,227.0,False,False
6F011,IndiGo,MAA,BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,02:00:00.299000,True,MAA-BLR,False,120.00498333333333,False,False
UK106,Vistara,BOM,CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,02:11:00,True,BOM-CCU,False,131.0,False,False
UK030,Vistara,CCU,DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,04:27:00,True,CCU-DEL,False,267.0,False,False
6F090,IndiGo,HYD,BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,04:12:00,True,HYD-BLR,False,252.0,False,False
AI184,Air India,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,02:00:00.297000,True,BOM-CCU,False,120.00495,False,False
SJ232,SpiceJet,MAA,BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,04:20:00,True,MAA-BLR,False,260.0,False,False
AI153,Air India,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,01:28:00,True,BOM-CCU,False,88.0,False,False
UK101,Vistara,DEL,HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,02:43:00,True,DEL-HYD,False,163.0,False,False
6F200,IndiGo,HYD,DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,04:47:00,True,HYD-DEL,False,287.0,False,False
6F162,IndiGo,CCU,BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,02:54:00,True,CCU-BOM,False,174.0,False,False
SJ197,SpiceJet,HYD,BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,02:44:00,True,HYD-BLR,False,164.0,False,False
AI174,Air India,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,02:16:00,True,DEL-CCU,False,136.0,False,False
UK090,Vistara,HYD,MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,02:40:00,True,HYD-MAA,False,160.0,False,False
UK124,Vistara,MAA,BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,02:34:00,True,MAA-BLR,False,154.0,False,False
AI239,Air India,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,03:14:00,True,BOM-HYD,False,194.0,False,False
UK002,Vistara,CCU,MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,04:52:00,True,CCU-MAA,False,292.0,False,False
SJ055,SpiceJet,HYD,MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,03:39:00,True,HYD-MAA,False,219.0,False,False
UK132,Vistara,BOM,DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,02:07:00,True,BOM-DEL,False,127.0,False,False
6F002,IndiGo,BLR,MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,03:23:00,True,BLR-MAA,False,203.0,False,False
UK005,Vistara,BOM,MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,04:12:00,True,BOM-MAA,False,252.0,False,False
6F258,IndiGo,BOM,DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,02:55:00,True,BOM-DEL,False,175.0,False,False
SJ244,SpiceJet,BLR,DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,01:48:00,True,BLR-DEL,False,108.0,False,False
AI075,Air India,CCU,DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,02:58:00,True,CCU-DEL,False,178.0,False,False
AI160,Air India,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,03:20:00,True,MAA-DEL,False,200.0,False,False
UK091,Vistara,CCU,BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,03:54:00,True,CCU-BOM,False,234.0,False,False
UK195,Vistara,HYD,BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,03:00:00,True,HYD-BOM,False,180.0,False,False
6F044,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,04:11:00,True,DEL-HYD,False,251.0,False,False
6F248,IndiGo,DEL,HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,04:11:00,True,DEL-HYD,False,251.0,False,False
6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,02:41:00,True,DEL-CCU,False,161.0,False,False
SJ092,SpiceJet,BLR,MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,04:37:00,True,BLR-MAA,False,277.0,False,False
AI119,Air India,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,02:42:00,True,MAA-BLR,False,162.0,False,False
AI151,Air India,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,00:56:00,True,MAA-HYD,False,56.0,False,False
UK107,Vistara,HYD,BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,01:16:00,True,HYD-BOM,False,76.0,False,False
SJ019,SpiceJet,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,02:49:00,True,BLR-DEL,False,169.0,False,False
AI052,Air India,CCU,MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,02:36:00,True,CCU-MAA,False,156.0,False,False
SJ177,SpiceJet,BOM,CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,04:33:00,True,BOM-CCU,False,273.0,False,False
6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,04:30:00,True,DEL-BLR,False,270.0,False,False
AI223,Air India,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,01:49:00,True,BOM-CCU,False,109.0,False,False
SJ069,SpiceJet,HYD,BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,01:24:00,True,HYD-BLR,False,84.0,False,False
6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,04:59:00,True,HYD-BLR,False,299.0,False,False
AI093,Air India,BOM,BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,04:53:00,True,BOM-BLR,False,293.0,False,False
UK062,Vistara,HYD,DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,03:02:00,True,HYD-DEL,False,182.0,False,False
6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,03:18:00,True,MAA-DEL,False,198.0,False,False
UK064,Vistara,BOM,DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,02:30:00,True,BOM-DEL,False,150.0,False,False
